ID,sample_index,steer_label,motion_status,reviewed,valid_steer
REVIEW_003,32,UNKNOWN,UNKNOWN,0,0
REVIEW_003,33,UNKNOWN,UNKNOWN,0,0
REVIEW_003,34,UNKNOWN,UNKNOWN,0,0
REVIEW_003,35,UNKNOWN,UNKNOWN,0,0
REVIEW_003,36,UNKNOWN,UNKNOWN,0,0
REVIEW_003,37,UNKNOWN,UNKNOWN,0,0
REVIEW_003,38,UNKNOWN,UNKNOWN,0,0
REVIEW_003,39,UNKNOWN,UNKNOWN,0,0
REVIEW_003,40,UNKNOWN,UNKNOWN,0,0
REVIEW_003,41,UNKNOWN,UNKNOWN,0,0
REVIEW_003,42,UNKNOWN,UNKNOWN,0,0
REVIEW_003,43,UNKNOWN,UNKNOWN,0,0
REVIEW_003,44,UNKNOWN,UNKNOWN,0,0
REVIEW_003,45,UNKNOWN,UNKNOWN,0,0
REVIEW_003,46,UNKNOWN,UNKNOWN,0,0
REVIEW_003,47,UNKNOWN,UNKNOWN,0,0
REVIEW_003,48,UNKNOWN,UNKNOWN,0,0
REVIEW_003,49,UNKNOWN,UNKNOWN,0,0
REVIEW_004,0,UNKNOWN,UNKNOWN,0,0
REVIEW_004,1,UNKNOWN,UNKNOWN,0,0
REVIEW_004,2,UNKNOWN,UNKNOWN,0,0
REVIEW_004,3,UNKNOWN,UNKNOWN,0,0
REVIEW_004,4,UNKNOWN,UNKNOWN,0,0
REVIEW_004,5,UNKNOWN,UNKNOWN,0,0
REVIEW_004,6,UNKNOWN,UNKNOWN,0,0
REVIEW_004,7,UNKNOWN,UNKNOWN,0,0
REVIEW_004,8,UNKNOWN,UNKNOWN,0,0
REVIEW_004,9,UNKNOWN,UNKNOWN,0,0
REVIEW_004,10,UNKNOWN,UNKNOWN,0,0
REVIEW_004,11,UNKNOWN,UNKNOWN,0,0
REVIEW_004,12,UNKNOWN,UNKNOWN,0,0
REVIEW_004,13,UNKNOWN,UNKNOWN,0,0
REVIEW_004,14,UNKNOWN,UNKNOWN,0,0
REVIEW_004,15,UNKNOWN,UNKNOWN,0,0
REVIEW_004,16,UNKNOWN,UNKNOWN,0,0
REVIEW_004,17,UNKNOWN,UNKNOWN,0,0
REVIEW_004,18,UNKNOWN,UNKNOWN,0,0
REVIEW_004,19,UNKNOWN,UNKNOWN,0,0
REVIEW_004,20,UNKNOWN,UNKNOWN,0,0
REVIEW_004,21,UNKNOWN,UNKNOWN,0,0
REVIEW_004,22,UNKNOWN,UNKNOWN,0,0
REVIEW_004,23,UNKNOWN,UNKNOWN,0,0
REVIEW_004,24,UNKNOWN,UNKNOWN,0,0
REVIEW_004,25,UNKNOWN,UNKNOWN,0,0
REVIEW_004,26,UNKNOWN,UNKNOWN,0,0
REVIEW_004,27,UNKNOWN,UNKNOWN,0,0
REVIEW_004,28,UNKNOWN,UNKNOWN,0,0
REVIEW_004,29,UNKNOWN,UNKNOWN,0,0
REVIEW_004,30,UNKNOWN,UNKNOWN,0,0
REVIEW_004,31,UNKNOWN,UNKNOWN,0,0
REVIEW_004,32,UNKNOWN,UNKNOWN,0,0
REVIEW_004,33,UNKNOWN,UNKNOWN,0,0
REVIEW_004,34,UNKNOWN,UNKNOWN,0,0
REVIEW_004,35,UNKNOWN,UNKNOWN,0,0
REVIEW_004,36,UNKNOWN,UNKNOWN,0,0
REVIEW_004,37,UNKNOWN,UNKNOWN,0,0
REVIEW_004,38,UNKNOWN,UNKNOWN,0,0
REVIEW_004,39,UNKNOWN,UNKNOWN,0,0
REVIEW_004,40,UNKNOWN,UNKNOWN,0,0
REVIEW_004,41,UNKNOWN,UNKNOWN,0,0
REVIEW_004,42,UNKNOWN,UNKNOWN,0,0
REVIEW_004,43,UNKNOWN,UNKNOWN,0,0
REVIEW_004,44,UNKNOWN,UNKNOWN,0,0
REVIEW_004,45,UNKNOWN,UNKNOWN,0,0
REVIEW_004,46,UNKNOWN,UNKNOWN,0,0
REVIEW_004,47,UNKNOWN,UNKNOWN,0,0
REVIEW_004,48,UNKNOWN,UNKNOWN,0,0
REVIEW_004,49,UNKNOWN,UNKNOWN,0,0
REVIEW_005,0,UNKNOWN,UNKNOWN,0,0
REVIEW_005,1,UNKNOWN,UNKNOWN,0,0
REVIEW_005,2,UNKNOWN,UNKNOWN,0,0
REVIEW_005,3,UNKNOWN,UNKNOWN,0,0
REVIEW_005,4,UNKNOWN,UNKNOWN,0,0
REVIEW_005,5,UNKNOWN,UNKNOWN,0,0
REVIEW_005,6,UNKNOWN,UNKNOWN,0,0
REVIEW_005,7,UNKNOWN,UNKNOWN,0,0
REVIEW_005,8,UNKNOWN,UNKNOWN,0,0
REVIEW_005,9,UNKNOWN,UNKNOWN,0,0
REVIEW_005,10,UNKNOWN,UNKNOWN,0,0
REVIEW_005,11,UNKNOWN,UNKNOWN,0,0
REVIEW_005,12,UNKNOWN,UNKNOWN,0,0
REVIEW_005,13,UNKNOWN,UNKNOWN,0,0
REVIEW_005,14,UNKNOWN,UNKNOWN,0,0
REVIEW_005,15,UNKNOWN,UNKNOWN,0,0
REVIEW_005,16,UNKNOWN,UNKNOWN,0,0
REVIEW_005,17,UNKNOWN,UNKNOWN,0,0
REVIEW_005,18,UNKNOWN,UNKNOWN,0,0
REVIEW_005,19,UNKNOWN,UNKNOWN,0,0
REVIEW_005,20,UNKNOWN,UNKNOWN,0,0
REVIEW_005,21,UNKNOWN,UNKNOWN,0,0
REVIEW_005,22,UNKNOWN,UNKNOWN,0,0
REVIEW_005,23,UNKNOWN,UNKNOWN,0,0
REVIEW_005,24,UNKNOWN,UNKNOWN,0,0
REVIEW_005,25,UNKNOWN,UNKNOWN,0,0
REVIEW_005,26,UNKNOWN,UNKNOWN,0,0
REVIEW_005,27,UNKNOWN,UNKNOWN,0,0
REVIEW_005,28,UNKNOWN,UNKNOWN,0,0
REVIEW_005,29,UNKNOWN,UNKNOWN,0,0
REVIEW_005,30,UNKNOWN,UNKNOWN,0,0
REVIEW_005,31,UNKNOWN,UNKNOWN,0,0
REVIEW_005,32,UNKNOWN,UNKNOWN,0,0
REVIEW_005,33,UNKNOWN,UNKNOWN,0,0
REVIEW_005,34,UNKNOWN,UNKNOWN,0,0
REVIEW_005,35,UNKNOWN,UNKNOWN,0,0
REVIEW_005,36,UNKNOWN,UNKNOWN,0,0
REVIEW_005,37,UNKNOWN,UNKNOWN,0,0
REVIEW_005,38,UNKNOWN,UNKNOWN,0,0
REVIEW_005,39,UNKNOWN,UNKNOWN,0,0
REVIEW_005,40,UNKNOWN,UNKNOWN,0,0
REVIEW_005,41,UNKNOWN,UNKNOWN,0,0
REVIEW_005,42,UNKNOWN,UNKNOWN,0,0
REVIEW_005,43,UNKNOWN,UNKNOWN,0,0
REVIEW_005,44,UNKNOWN,UNKNOWN,0,0
REVIEW_005,45,UNKNOWN,UNKNOWN,0,0
REVIEW_005,46,UNKNOWN,UNKNOWN,0,0
REVIEW_005,47,UNKNOWN,UNKNOWN,0,0
REVIEW_005,48,UNKNOWN,UNKNOWN,0,0
REVIEW_005,49,UNKNOWN,UNKNOWN,0,0
REVIEW_006,0,UNKNOWN,UNKNOWN,0,0
REVIEW_006,1,UNKNOWN,UNKNOWN,0,0
REVIEW_006,2,UNKNOWN,UNKNOWN,0,0
REVIEW_006,3,UNKNOWN,UNKNOWN,0,0
REVIEW_006,4,UNKNOWN,UNKNOWN,0,0
REVIEW_006,5,UNKNOWN,UNKNOWN,0,0
REVIEW_006,6,UNKNOWN,UNKNOWN,0,0
REVIEW_006,7,UNKNOWN,UNKNOWN,0,0
REVIEW_006,8,UNKNOWN,UNKNOWN,0,0
REVIEW_006,9,UNKNOWN,UNKNOWN,0,0
REVIEW_006,10,UNKNOWN,UNKNOWN,0,0
REVIEW_006,11,UNKNOWN,UNKNOWN,0,0
REVIEW_006,12,UNKNOWN,UNKNOWN,0,0
REVIEW_006,13,UNKNOWN,UNKNOWN,0,0
REVIEW_006,14,UNKNOWN,UNKNOWN,0,0
REVIEW_006,15,UNKNOWN,UNKNOWN,0,0
REVIEW_006,16,UNKNOWN,UNKNOWN,0,0
REVIEW_006,17,UNKNOWN,UNKNOWN,0,0
REVIEW_006,18,UNKNOWN,UNKNOWN,0,0
REVIEW_006,19,UNKNOWN,UNKNOWN,0,0
REVIEW_006,20,UNKNOWN,UNKNOWN,0,0
REVIEW_006,21,UNKNOWN,UNKNOWN,0,0
REVIEW_006,22,UNKNOWN,UNKNOWN,0,0
REVIEW_006,23,UNKNOWN,UNKNOWN,0,0
REVIEW_006,24,UNKNOWN,UNKNOWN,0,0
REVIEW_006,25,UNKNOWN,UNKNOWN,0,0
REVIEW_006,26,UNKNOWN,UNKNOWN,0,0
REVIEW_006,27,UNKNOWN,UNKNOWN,0,0
REVIEW_006,28,UNKNOWN,UNKNOWN,0,0
REVIEW_006,29,UNKNOWN,UNKNOWN,0,0
REVIEW_006,30,UNKNOWN,UNKNOWN,0,0
REVIEW_006,31,UNKNOWN,UNKNOWN,0,0
REVIEW_006,32,UNKNOWN,UNKNOWN,0,0
REVIEW_006,33,UNKNOWN,UNKNOWN,0,0
REVIEW_006,34,UNKNOWN,UNKNOWN,0,0
REVIEW_006,35,UNKNOWN,UNKNOWN,0,0
REVIEW_006,36,UNKNOWN,UNKNOWN,0,0
REVIEW_006,37,UNKNOWN,UNKNOWN,0,0
REVIEW_006,38,UNKNOWN,UNKNOWN,0,0
REVIEW_006,39,UNKNOWN,UNKNOWN,0,0
REVIEW_006,40,UNKNOWN,UNKNOWN,0,0
REVIEW_006,41,UNKNOWN,UNKNOWN,0,0
REVIEW_006,42,UNKNOWN,UNKNOWN,0,0
REVIEW_006,43,UNKNOWN,UNKNOWN,0,0
REVIEW_006,44,UNKNOWN,UNKNOWN,0,0
REVIEW_006,45,UNKNOWN,UNKNOWN,0,0
REVIEW_006,46,UNKNOWN,UNKNOWN,0,0
REVIEW_006,47,UNKNOWN,UNKNOWN,0,0
REVIEW_006,48,UNKNOWN,UNKNOWN,0,0
REVIEW_006,49,UNKNOWN,UNKNOWN,0,0
REVIEW_007,0,UNKNOWN,UNKNOWN,0,0
REVIEW_007,1,UNKNOWN,UNKNOWN,0,0
REVIEW_007,2,UNKNOWN,UNKNOWN,0,0
REVIEW_007,3,UNKNOWN,UNKNOWN,0,0
REVIEW_007,4,UNKNOWN,UNKNOWN,0,0
REVIEW_007,5,UNKNOWN,UNKNOWN,0,0
REVIEW_007,6,UNKNOWN,UNKNOWN,0,0
REVIEW_007,7,UNKNOWN,UNKNOWN,0,0
REVIEW_007,8,UNKNOWN,UNKNOWN,0,0
REVIEW_007,9,UNKNOWN,UNKNOWN,0,0
REVIEW_007,10,UNKNOWN,UNKNOWN,0,0
REVIEW_007,11,UNKNOWN,UNKNOWN,0,0
REVIEW_007,12,UNKNOWN,UNKNOWN,0,0
REVIEW_007,13,UNKNOWN,UNKNOWN,0,0
REVIEW_007,14,UNKNOWN,UNKNOWN,0,0
REVIEW_007,15,UNKNOWN,UNKNOWN,0,0
REVIEW_007,16,UNKNOWN,UNKNOWN,0,0
REVIEW_007,17,UNKNOWN,UNKNOWN,0,0
REVIEW_007,18,UNKNOWN,UNKNOWN,0,0
REVIEW_007,19,UNKNOWN,UNKNOWN,0,0
REVIEW_007,20,UNKNOWN,UNKNOWN,0,0
REVIEW_007,21,UNKNOWN,UNKNOWN,0,0
REVIEW_007,22,UNKNOWN,UNKNOWN,0,0
REVIEW_007,23,UNKNOWN,UNKNOWN,0,0
REVIEW_007,24,UNKNOWN,UNKNOWN,0,0
REVIEW_007,25,UNKNOWN,UNKNOWN,0,0
REVIEW_007,26,UNKNOWN,UNKNOWN,0,0
REVIEW_007,27,UNKNOWN,UNKNOWN,0,0
REVIEW_007,28,UNKNOWN,UNKNOWN,0,0
REVIEW_007,29,UNKNOWN,UNKNOWN,0,0
REVIEW_007,30,UNKNOWN,UNKNOWN,0,0
REVIEW_007,31,UNKNOWN,UNKNOWN,0,0
REVIEW_007,32,UNKNOWN,UNKNOWN,0,0
REVIEW_007,33,UNKNOWN,UNKNOWN,0,0
REVIEW_007,34,UNKNOWN,UNKNOWN,0,0
REVIEW_007,35,UNKNOWN,UNKNOWN,0,0
REVIEW_007,36,UNKNOWN,UNKNOWN,0,0
REVIEW_007,37,UNKNOWN,UNKNOWN,0,0
REVIEW_007,38,UNKNOWN,UNKNOWN,0,0
REVIEW_007,39,UNKNOWN,UNKNOWN,0,0
REVIEW_007,40,UNKNOWN,UNKNOWN,0,0
REVIEW_007,41,UNKNOWN,UNKNOWN,0,0
REVIEW_007,42,UNKNOWN,UNKNOWN,0,0
REVIEW_007,43,UNKNOWN,UNKNOWN,0,0
REVIEW_007,44,UNKNOWN,UNKNOWN,0,0
REVIEW_007,45,UNKNOWN,UNKNOWN,0,0
REVIEW_007,46,UNKNOWN,UNKNOWN,0,0
REVIEW_007,47,UNKNOWN,UNKNOWN,0,0
REVIEW_007,48,UNKNOWN,UNKNOWN,0,0
REVIEW_007,49,UNKNOWN,UNKNOWN,0,0
REVIEW_008,0,UNKNOWN,UNKNOWN,0,0
REVIEW_008,1,UNKNOWN,UNKNOWN,0,0
REVIEW_008,2,UNKNOWN,UNKNOWN,0,0
REVIEW_008,3,UNKNOWN,UNKNOWN,0,0
REVIEW_008,4,UNKNOWN,UNKNOWN,0,0
REVIEW_008,5,UNKNOWN,UNKNOWN,0,0
REVIEW_008,6,UNKNOWN,UNKNOWN,0,0
REVIEW_008,7,UNKNOWN,UNKNOWN,0,0
REVIEW_008,8,UNKNOWN,UNKNOWN,0,0
REVIEW_008,9,UNKNOWN,UNKNOWN,0,0
REVIEW_008,10,UNKNOWN,UNKNOWN,0,0
REVIEW_008,11,UNKNOWN,UNKNOWN,0,0
REVIEW_008,12,UNKNOWN,UNKNOWN,0,0
REVIEW_008,13,UNKNOWN,UNKNOWN,0,0
REVIEW_008,14,UNKNOWN,UNKNOWN,0,0
REVIEW_008,15,UNKNOWN,UNKNOWN,0,0
REVIEW_008,16,UNKNOWN,UNKNOWN,0,0
REVIEW_008,17,UNKNOWN,UNKNOWN,0,0
REVIEW_008,18,UNKNOWN,UNKNOWN,0,0
REVIEW_008,19,UNKNOWN,UNKNOWN,0,0
REVIEW_008,20,UNKNOWN,UNKNOWN,0,0
REVIEW_008,21,UNKNOWN,UNKNOWN,0,0
REVIEW_008,22,UNKNOWN,UNKNOWN,0,0
REVIEW_008,23,UNKNOWN,UNKNOWN,0,0
REVIEW_008,24,UNKNOWN,UNKNOWN,0,0
REVIEW_008,25,UNKNOWN,UNKNOWN,0,0
REVIEW_008,26,UNKNOWN,UNKNOWN,0,0
REVIEW_008,27,UNKNOWN,UNKNOWN,0,0
REVIEW_008,28,UNKNOWN,UNKNOWN,0,0
REVIEW_008,29,UNKNOWN,UNKNOWN,0,0
REVIEW_008,30,UNKNOWN,UNKNOWN,0,0
REVIEW_008,31,UNKNOWN,UNKNOWN,0,0
REVIEW_008,32,UNKNOWN,UNKNOWN,0,0
REVIEW_008,33,UNKNOWN,UNKNOWN,0,0
REVIEW_008,34,UNKNOWN,UNKNOWN,0,0
REVIEW_008,35,UNKNOWN,UNKNOWN,0,0
REVIEW_008,36,UNKNOWN,UNKNOWN,0,0
REVIEW_008,37,UNKNOWN,UNKNOWN,0,0
REVIEW_008,38,UNKNOWN,UNKNOWN,0,0
REVIEW_008,39,UNKNOWN,UNKNOWN,0,0
REVIEW_008,40,UNKNOWN,UNKNOWN,0,0
REVIEW_008,41,UNKNOWN,UNKNOWN,0,0
REVIEW_008,42,UNKNOWN,UNKNOWN,0,0
REVIEW_008,43,UNKNOWN,UNKNOWN,0,0
REVIEW_008,44,UNKNOWN,UNKNOWN,0,0
REVIEW_008,45,UNKNOWN,UNKNOWN,0,0
REVIEW_008,46,UNKNOWN,UNKNOWN,0,0
REVIEW_008,47,UNKNOWN,UNKNOWN,0,0
REVIEW_008,48,UNKNOWN,UNKNOWN,0,0
REVIEW_008,49,UNKNOWN,UNKNOWN,0,0
REVIEW_009,0,UNKNOWN,UNKNOWN,0,0
REVIEW_009,1,UNKNOWN,UNKNOWN,0,0
REVIEW_009,2,UNKNOWN,UNKNOWN,0,0
REVIEW_009,3,UNKNOWN,UNKNOWN,0,0
REVIEW_009,4,UNKNOWN,UNKNOWN,0,0
REVIEW_009,5,UNKNOWN,UNKNOWN,0,0
REVIEW_009,6,UNKNOWN,UNKNOWN,0,0
REVIEW_009,7,UNKNOWN,UNKNOWN,0,0
REVIEW_009,8,UNKNOWN,UNKNOWN,0,0
REVIEW_009,9,UNKNOWN,UNKNOWN,0,0
REVIEW_009,10,UNKNOWN,UNKNOWN,0,0
REVIEW_009,11,UNKNOWN,UNKNOWN,0,0
REVIEW_009,12,UNKNOWN,UNKNOWN,0,0
REVIEW_009,13,UNKNOWN,UNKNOWN,0,0
REVIEW_009,14,UNKNOWN,UNKNOWN,0,0
REVIEW_009,15,UNKNOWN,UNKNOWN,0,0
REVIEW_009,16,UNKNOWN,UNKNOWN,0,0
REVIEW_009,17,UNKNOWN,UNKNOWN,0,0
REVIEW_009,18,UNKNOWN,UNKNOWN,0,0
REVIEW_009,19,UNKNOWN,UNKNOWN,0,0
REVIEW_009,20,UNKNOWN,UNKNOWN,0,0
REVIEW_009,21,UNKNOWN,UNKNOWN,0,0
REVIEW_009,22,UNKNOWN,UNKNOWN,0,0
REVIEW_009,23,UNKNOWN,UNKNOWN,0,0
REVIEW_009,24,UNKNOWN,UNKNOWN,0,0
REVIEW_009,25,UNKNOWN,UNKNOWN,0,0
REVIEW_009,26,UNKNOWN,UNKNOWN,0,0
REVIEW_009,27,UNKNOWN,UNKNOWN,0,0
REVIEW_009,28,UNKNOWN,UNKNOWN,0,0
REVIEW_009,29,UNKNOWN,UNKNOWN,0,0
REVIEW_009,30,UNKNOWN,UNKNOWN,0,0
REVIEW_009,31,UNKNOWN,UNKNOWN,0,0
REVIEW_009,32,UNKNOWN,UNKNOWN,0,0
REVIEW_009,33,UNKNOWN,UNKNOWN,0,0
REVIEW_009,34,UNKNOWN,UNKNOWN,0,0
REVIEW_009,35,UNKNOWN,UNKNOWN,0,0
REVIEW_009,36,UNKNOWN,UNKNOWN,0,0
REVIEW_009,37,UNKNOWN,UNKNOWN,0,0
REVIEW_009,38,UNKNOWN,UNKNOWN,0,0
REVIEW_009,39,UNKNOWN,UNKNOWN,0,0
REVIEW_009,40,UNKNOWN,UNKNOWN,0,0
REVIEW_009,41,UNKNOWN,UNKNOWN,0,0
REVIEW_009,42,UNKNOWN,UNKNOWN,0,0
REVIEW_009,43,UNKNOWN,UNKNOWN,0,0
REVIEW_009,44,UNKNOWN,UNKNOWN,0,0
REVIEW_009,45,UNKNOWN,UNKNOWN,0,0
REVIEW_009,46,UNKNOWN,UNKNOWN,0,0
REVIEW_009,47,UNKNOWN,UNKNOWN,0,0
REVIEW_009,48,UNKNOWN,UNKNOWN,0,0
REVIEW_009,49,UNKNOWN,UNKNOWN,0,0
REVIEW_010,0,UNKNOWN,UNKNOWN,0,0
REVIEW_010,1,UNKNOWN,UNKNOWN,0,0
REVIEW_010,2,UNKNOWN,UNKNOWN,0,0
REVIEW_010,3,UNKNOWN,UNKNOWN,0,0
REVIEW_010,4,UNKNOWN,UNKNOWN,0,0
REVIEW_010,5,UNKNOWN,UNKNOWN,0,0
REVIEW_010,6,UNKNOWN,UNKNOWN,0,0
REVIEW_010,7,UNKNOWN,UNKNOWN,0,0
REVIEW_010,8,UNKNOWN,UNKNOWN,0,0
REVIEW_010,9,UNKNOWN,UNKNOWN,0,0
REVIEW_010,10,UNKNOWN,UNKNOWN,0,0
REVIEW_010,11,UNKNOWN,UNKNOWN,0,0
REVIEW_010,12,UNKNOWN,UNKNOWN,0,0
REVIEW_010,13,UNKNOWN,UNKNOWN,0,0
